,이름,주소,위도,경도,단어
251,미산,경기도 안성시 양성면 미산리 343외,37.129984,127.257803,"['경기', '경기도', '안성', '안성시', '양성', '양성면', '면', '미', '미산리', '산리', '343', '343외', '외']"
252,월향,경기도 안성시 고삼면 월향리 596 외,37.085938,127.272579,"['경기', '경기도', '안성', '안성시', '고삼', '고삼면', '면', '월', '월향리', '향리', '596', '외']"
253,반제,경기도 안성시 원곡면 반제리 114-2 외,37.026444,127.165384,"['경기', '경기도', '안성', '안성시', '원곡', '원곡면', '면', '반', '반제리', '제리', '외']"
254,꼴미,경기도 안성시 고삼면 봉산리 175 외,37.076432,127.288986,"['경기', '경기도', '안성', '안성시', '고삼', '고삼면', '면', '봉산', '175', '외']"
255,성주리,경기도 안성시 원곡면 성주리 46-3 외,37.083137,127.175901,"['경기', '경기도', '안성', '안성시', '원곡', '원곡면', '면', '성주', '외']"
256,덕봉,경기도 안성시 양성면 덕봉리 8 외,37.052709,127.187296,"['경기', '경기도', '안성', '안성시', '양성', '양성면', '면', '덕', '덕봉리', '봉리', '8', '외']"
257,동신곡,경기도 안성시 금광면 신양복리 61 외,37.009422,127.331959,"['경기', '경기도', '안성', '안성시', '금광', '금광면', '면', '신양', '신양복리', '복리', '61', '외']"
258,상지,경기도 안성시 원곡면 지문리 269 일원,37.061062,127.144169,"['경기', '경기도', '안성', '안성시', '원곡', '원곡면', '면', '지문', '지문리', '리', '269', '일원']"
259,장광,경기도 안성시 죽산면 매산리 683 일원,37.097851,127.429726,"['경기', '경기도', '안성', '안성시', '죽산', '죽산면', '면', '매산리', '683', '일원']"
260,조일,경기도 안성시 양성면 조일리 97 일원,37.071219,127.212307,"['경기', '경기도', '안성', '안성시', '양성', '양성면', '면', '조일', '조일리', '리', '97', '일원']"
261,설동,경기도 안성시 죽산면 용설리 8 일원,37.051469,127.460886,"['경기', '경기도', '안성', '안성시', '죽산', '죽산면', '면', '용', '용설리', '설', '리', '8', '일원']"
262,독정,경기도 안성시 원곡면 칠곡리 728번지일원,37.039837,127.160231,"['경기', '경기도', '안성', '안성시', '원곡', '원곡면', '면', '곡', '728', '728번지일원', '번지', '일원']"
263,성은,경기도 안성시 원곡면 성은리 406 일원,37.071231,127.166836,"['경기', '경기도', '안성', '안성시', '원곡', '원곡면', '면', '성은', '성은리', '리', '406', '일원']"
264,도곡,경기도 안성시 양성면 도곡리 35-1 외,37.088009,127.216608,"['경기', '경기도', '안성', '안성시', '양성', '양성면', '면', '도', '도곡', '곡', '외']"
265,산우물,경기도 안성시 보개면 신안리 199-4 일원,37.060386,127.315883,"['경기', '경기도', '안성', '안성시', '보개', '보개면', '면', '신안', '신안리', '리', '일원']"
266,칠곡,경기도 안성시 원곡면 칠곡리 379-2 외,37.047548,127.155988,"['경기', '경기도', '안성', '안성시', '원곡', '원곡면', '면', '곡', '외']"
267,거청,경기도 안성시 대덕면 모산리 423 외,37.026031,127.240801,"['경기', '경기도', '안성', '안성시', '대덕', '대덕면', '면', '모', '모산리', '산리', '423', '외']"
268,회암,경기도 안성시 삼죽면 내강리 519,37.0624896,127.3630405,"['경기', '경기도', '안성', '안성시', '삼죽', '삼죽면', '면', '내강', '내강리', '리', '519']"
269,명인,경기도 안성시 원곡면 내가천리 203-1,37.036038,127.112249,"['경기', '경기도', '안성', '안성시', '원곡', '원곡면', '면', '내가', '내가천리', '천', '리']"
270,참샘,경기도 안성시 원곡면 지문리 303-4,37.067592,127.151253,"['경기', '경기도', '안성', '안성시', '원곡', '원곡면', '면', '지문']"
271,개나리낚시공원,경기도 안성시 삼죽면 진촌리 18-2일원,37.050525,127.372127,"['경기', '경기도', '안성', '안성시', '삼죽', '삼죽면', '면', '진', '진촌리', '촌리', '일원']"
272,산수낚시터,경기도 가평군 북면 논남기길 19-35,37.967557,127.459915,"['경기', '경기도', '가평', '가평군', '북면', '논', '논남기길', '남기', '길']"
273,가평낚시터,경기도 가평군 가평읍 가화로 440-95,37.855232,127.509913,"['경기', '경기도', '가평', '가평군', '가평읍', '가화']"
274,설악낚시터,경기도 가평군 설악면 자잠로23번길 67-55,37.681955,127.48307,"['경기', '경기도', '가평', '가평군', '설악', '설악면', '면', '자', '자잠로23번', '잠로', '23', '번', '길']"
275,상천낚시터,경기도 가평군 청평면 상지로 225,37.768004,127.474506,"['경기', '경기도', '가평', '가평군', '청', '청평면', '평면', '상지', '225']"
276,도장골낚시터,경기도 가평군 조종면 대보간선로399번길 63-9,37.806847,127.373369,"['경기', '경기도', '가평', '가평군', '조종', '조종면', '면', '대보', '대보간선로399번', '간선로', '399', '번', '길']"
277,원낚시포차,경기도 안양시 만안구 안양로 305번길 지하1층,37.3984542,126.9375105,"['경기', '경기도', '안양', '안양시', '만안', '만안구', '안', '안양로', '양로', '305', '305번길', '번', '길', '지하', '지하1층', '1', '층']"
278,안양바다낚시터,"경기도 안양시 만안구 양화로 126, 지층",37.4038887,126.9098854,"['경기', '경기도', '안양', '안양시', '만안', '만안구', '양화', '126', '지층']"
279,의왕시 낚시터 없음,"경기도 의왕시 시청로 11, 의왕시청 (고천동)",37.346235,126.981715,"['경기', '경기도', '의왕', '의왕시', '시청', '11', '의왕시청', '청', '고천', '고천동', '동']"
280,성호낚시터,경기도 이천시 설성면 장천리 238,37.13,127.53,"['경기', '경기도', '이천', '이천시', '설성', '설성면', '면', '장천', '장천리', '리', '238']"
281,용풍낚시터,경기도 이천시 장호원읍 송산리 298,37.12,127.59,"['경기', '경기도', '이천', '이천시', '장호원', '장호원읍', '송산리', '298']"
282,용면파크낚시터,경기도 이천시 신둔면 용면리 533,37.29,127.36,"['경기', '경기도', '이천', '이천시', '신둔', '신둔면', '면', '용면', '용면리', '리', '533']"
283,각평낚시터,경기도 이천시 마장면 덕이로154번길 273,37.23,127.38,"['경기', '경기도', '이천', '이천시', '마', '마장', '마장면', '장면', '면', '덕', '덕이로154번', '이로', '154', '번', '길', '273']"
284,고담낚시터,경기도 이천시 진상미로2192번길 217,37.23,127.46,"['경기', '경기도', '이천', '이천시', '진상', '진상미로2192번', '미로', '2192', '번', '길', '217']"
285,학암낚시터,경기도 이천시 신둔면 이장로311번길 490,37.28,127.37,"['경기', '경기도', '이천', '이천시', '신둔', '신둔면', '면', '이', '이장로311번', '장로', '311', '번', '길', '490']"
286,본죽낚시터,경기도 이천시 율면 주래본죽로 508-1,37.08,127.52,"['경기', '경기도', '이천', '이천시', '율면', '주래', '죽']"
287,양벌낚시터,경기도 광주시 양촌길 218,37.369619,127.258023,"['경기', '경기도', '광주시', '양', '양촌길', '촌길', '218']"
288,진우낚시터,경기도 광주시 도척면 저수지길 182,37.311647,127.351043,"['경기', '경기도', '광주시', '도척', '도척면', '면', '저수지', '저수지길', '길', '182']"
289,추곡낚시터,경기도 광주시 도척면 추곡길 91,37.280897,127.285867,"['경기', '경기도', '광주시', '도척', '도척면', '면', '추곡', '추곡길', '길', '91']"
290,한일낚시터,경기도 광주시 도척면 옛진말길 63-1,37.326982,127.329585,"['경기', '경기도', '광주시', '도척', '도척면', '면', '진', '진말길', '말길']"
291,아방리낚시터,경기도 광명시 범안로 740-12 (노온사동),37.4425983,126.856398,"['경기', '경기도', '광명', '광명시', '범안', '노온', '노온사', '노온사동', '사동', '동']"
292,샘터낚시터,경기도 광명시 장절로 96-33 (노온사동),37.4313547,126.8571543,"['경기', '경기도', '광명', '광명시', '장절', '노온', '노온사', '노온사동', '사동', '동']"
293,못난이샤크 실내바다낚시터,"경기도 광명시 광명로 858, 지하1층 (광명동)",37.4756438,126.852954,"['경기', '경기도', '광명', '광명시', '광명', '858', '지하', '지하1층', '1', '층', '광명동', '동']"
294,작은연못낚시터,경기도 파주시 광탄면 방축안길 39-5,37.81228319,126.8594378,"['경기', '경기도', '파주', '파주시', '광탄', '광탄면', '면', '방축']"
295,감악산낚시터,경기도 파주시 적성면 감골길 48,37.91216452,126.9521871,"['경기', '경기도', '파주', '파주시', '적성', '적성면', '면', '감', '감골길', '골', '길', '48']"
296,직천낚시터,경기도 파주시 법원읍 만월로 537-29,37.89620911,126.9233593,"['경기', '경기도', '파주', '파주시', '법원', '법원읍', '만월']"
297,아름낚시터,경기도 파주시 광탄면 부흥로 422,37.80380438,126.8939758,"['경기', '경기도', '파주', '파주시', '광탄', '광탄면', '면', '부흥', '422']"
298,넘버원애드낚시터,경기도 파주시 법원읍 보광로 1663,37.82400373,126.8684493,"['경기', '경기도', '파주', '파주시', '법원', '법원읍', '보광', '1663']"
299,산골낚시터,경기도 파주시 법원읍 만월로613번길 237,37.89033168,126.9140339,"['경기', '경기도', '파주', '파주시', '법원', '법원읍', '만월', '613', '613번길', '번', '길', '237']"
300,하마낚시터,경기도 파주시 적성면 국사로 297,37.96115977,126.8696215,"['경기', '경기도', '파주', '파주시', '적성', '적성면', '면', '국사', '297']"
301,문화레저낚시터,경기도 파주시 광탄면 혜음로 1300-45,37.79682665,126.8497236,"['경기', '경기도', '파주', '파주시', '광탄', '광탄면', '면', '혜음']"
302,매일낚시터,경기도 파주시 광탄면 보광로 898-17,37.77641772,126.884343,"['경기', '경기도', '파주', '파주시', '광탄', '광탄면', '면', '보광']"
303,원실내바다낚시터,경기도 파주시 산남동 120-9,37.70094,126.6948,"['경기', '경기도', '파주', '파주시', '산', '산남', '산남동', '남동', '동']"
304,금곡낚시터,경기도 파주시 법원읍 술이홀로1372번길 347,37.89267479,126.8926452,"['경기', '경기도', '파주', '파주시', '법원', '법원읍', '술', '1372', '1372번길', '번', '길', '347']"
305,썸피싱카페낚시터,경기도 파주시 금정18길 20,37.76092367,126.7749272,"['경기', '경기도', '파주', '파주시', '금정', '금정18길', '18', '길', '20']"
306,자유로레저낚시터,경기도 파주시 탄현면 엘지로717번길 2-114,37.83697823,126.7299072,"['경기', '경기도', '파주', '파주시', '탄현', '탄현면', '면', '엘', '엘지로717번', '지로', '717', '번', '길']"
307,임진낚시캠핑,경기도 파주시 문산읍 임진나루길 178-68,37.88809785,126.7928557,"['경기', '경기도', '파주', '파주시', '문산', '문산읍', '임진', '임진나루길', '나루', '길']"
308,광탄낚시터,경기도 파주시 광탄면 부흥로 194-24,37.80224978,126.8674305,"['경기', '경기도', '파주', '파주시', '광탄', '광탄면', '면', '부흥']"
309,발랑낚시터,경기도 파주시 광탄면 부흥로 596,37.80606609,126.9080435,"['경기', '경기도', '파주', '파주시', '광탄', '광탄면', '면', '부흥', '596']"
310,일산바다실내낚시터,경기도 고양시 일산동구 지영로 29-1 (문봉동),37.703476,126.824404,"['경기', '경기도', '고양', '고양시', '일산', '일산동구', '동구', '지영', '문봉', '문봉동', '동']"
311,신기낚시터,경기도 용인시 처인구 남동 542,37.2199,127.1911,"['경기', '경기도', '용인', '용인시', '처', '처인구', '인구', '남동', '542']"
312,상덕낚시터,경기도 용인시 처인구 이동읍 서리 873,37.2148,127.1636,"['경기', '경기도', '용인', '용인시', '처', '처인구', '인구', '이동', '이동읍', '서리', '873']"
313,신원낚시터,경기도 용인시 처인구 이동읍 묵리 915,37.1862,127.2248,"['경기', '경기도', '용인', '용인시', '처', '처인구', '인구', '이동', '이동읍', '묵', '묵리', '리', '915']"
314,묵리낚시터,경기도 용인시 처인구 이동읍 묵리 591,37.176,127.2327,"['경기', '경기도', '용인', '용인시', '처', '처인구', '인구', '이동', '이동읍', '묵', '묵리', '리', '591']"
315,요덕골낚시터,경기도 용인시 처인구 이동읍 송전리 41,37.1368,127.2199,"['경기', '경기도', '용인', '용인시', '처', '처인구', '인구', '이동', '이동읍', '송전', '송전리', '리', '41']"
316,이동내수면어업계 낚시터,경기도 용인시 처인구 이동읍 어비리 574-3,37.126,127.2041,"['경기', '경기도', '용인', '용인시', '처', '처인구', '인구', '이동', '이동읍', '어비']"
317,사계절낚시터,경기도 용인시 처인구 이동읍 송전리 984,37.1343,127.1942,"['경기', '경기도', '용인', '용인시', '처', '처인구', '인구', '이동', '이동읍', '송전', '송전리', '리', '984']"
318,창리낚시터,경기도 용인시 처인구 남사읍 창리 377-8,37.1401,127.1847,"['경기', '경기도', '용인', '용인시', '처', '처인구', '인구', '남', '창']"
